player_id,player,team_id,team,number,status,position,position_category,height,weight,age,college
1247,Myles Powell,17,Philadelphia 76ers,5.0,INACT,SG,G,"6' 2""",195.0,"July 7, 1997",Seton Hall
1248,Luca Vildoza,25,Milwaukee Bucks,6.0,INACT,PG,G,"6' 2""",218.0,"August 11, 1995",
1249,Elijah Bryant,25,Milwaukee Bucks,3.0,INACT,SG,G,"6' 5""",210.0,"April 19, 1995",Brigham Young
1250,Caleb Homesley,29,Washington Wizards,,INACT,SG,G,"6' 6""",205.0,"October 27, 1996",Liberty
1251,Omer Yurtseven,3,Utah Jazz,77.0,ACT,C,C,"6' 11""",275.0,"June 19, 1998",Georgetown
1252,Sam Hauser,6,Boston Celtics,30.0,ACT,SF,F,"6' 7""",217.0,"December 8, 1997",Virginia
1253,Cameron Thomas,18,Brooklyn Nets,24.0,ACT,PG,G,"6' 3""",210.0,"October 13, 2001",LSU
1254,Day'Ron Sharpe,18,Brooklyn Nets,20.0,QUES,C,C,"6' 9""",265.0,"November 6, 2001",North Carolina
1255,Kessler Edwards,19,Sacramento Kings,17.0,ACT,SG,G,"6' 7""",203.0,"August 9, 1999",Pepperdine
1256,David Duke Jr,28,San Antonio Spurs,7.0,ACT,PG,G,"6' 4""",204.0,"October 13, 1999",Providence
1257,Jericho Sims,8,New York Knicks,45.0,ACT,PF,F,"6' 10""",250.0,"October 20, 1998",Texas
1258,Miles McBride,8,New York Knicks,2.0,ACT,SG,G,"6' 1""",195.0,"September 8, 2000",West Virginia
1259,Quentin Grimes,26,Detroit Pistons,24.0,QUES,SF,F,"6' 5""",210.0,"May 8, 2000",Houston
1260,David Johnson,30,Toronto Raptors,13.0,INACT,SG,G,"6' 5""",210.0,"February 26, 2001",Louisville
1261,Justin Champagnie,29,Washington Wizards,9.0,ACT,SG,G,"6' 6""",206.0,"June 29, 2001",Pittsburgh
1262,Scottie Barnes,30,Toronto Raptors,4.0,QUES,PG,G,"6' 7""",237.0,"August 1, 2001",Florida State
1263,Dalano Banton,10,Portland Trail Blazers,5.0,ACT,PG,G,"6' 8""",204.0,"November 7, 1999",Nebraska
1264,Jaden Springer,6,Boston Celtics,44.0,ACT,SG,G,"6' 4""",202.0,"September 25, 2002",Tennessee
1265,Aaron Henry,17,Philadelphia 76ers,50.0,INACT,SF,F,"6' 6""",210.0,"August 30, 1999",Michigan State
1266,Charles Bassey,28,San Antonio Spurs,28.0,QUES,C,C,"6' 10""",230.0,"October 28, 2000",Western Kentucky
1267,Moses Moody,21,Golden State Warriors,4.0,ACT,SF,F,"6' 5""",211.0,"May 31, 2002",Arkansas
1268,Austin Reaves,12,Los Angeles Lakers,15.0,ACT,PG,G,"6' 5""",197.0,"May 29, 1998",Oklahoma
1269,Jay Huff,16,Denver Nuggets,30.0,ACT,PF,F,"7' 1""",240.0,"January 1, 1998",Virginia
1270,Jason Preston,3,Utah Jazz,10.0,ACT,SG,G,"6' 3""",181.0,"August 10, 1999",Ohio
1271,Keon Johnson,18,Brooklyn Nets,45.0,ACT,PG,G,"6' 5""",185.0,"March 10, 2002",Tennessee
1272,Brandon Boston Jr.,23,Los Angeles Clippers,4.0,ACT,SF,F,"6' 6""",188.0,"November 28, 2001",Kentucky
1273,Jonathan Kuminga,21,Golden State Warriors,0.0,ACT,C,C,"6' 7""",225.0,"October 6, 2002",
1274,Jeff Dowtin,17,Philadelphia 76ers,11.0,ACT,SG,G,"6' 3""",177.0,"May 10, 1997",Rhode Island
1275,Marko Simonovic,22,Chicago Bulls,19.0,INACT,PF,F,"7' 0""",220.0,"October 15, 1999",
1276,Ayo Dosunmu,22,Chicago Bulls,12.0,ACT,PG,G,"6' 5""",200.0,"January 17, 2000",Illinois
1277,Neemias Queta,6,Boston Celtics,88.0,ACT,C,C,"7' 0""",248.0,"July 13, 1999",Utah State
1278,Davion Mitchell,19,Sacramento Kings,15.0,ACT,SG,G,"6' 0""",202.0,"September 5, 1998",Baylor
1279,Kevin Pangos,7,Cleveland Cavaliers,6.0,INACT,PG,G,"6' 2""",182.0,"January 26, 1993",Gonzaga
1280,Duane Washington Jr.,8,New York Knicks,1.0,INACT,PG,G,"6' 2""",197.0,"March 24, 2000",Ohio State
1281,Sandro Mamukelashvili,28,San Antonio Spurs,54.0,ACT,C,C,"6' 9""",240.0,"June 23, 1999",Seton Hall
1282,Georgios Kalaitzakis,25,Milwaukee Bucks,18.0,INACT,SF,F,"6' 8""",192.0,"January 2, 1999",
1283,DeJon Jarreau,11,Memphis Grizzlies,77.0,INACT,SG,G,"6' 5""",185.0,"January 23, 1998",Houston
1284,Isaiah Jackson,2,Indiana Pacers,22.0,ACT,C,C,"6' 9""",205.0,"January 10, 2002",Kentucky
1285,Chris Duarte,19,Sacramento Kings,3.0,ACT,SF,F,"6' 5""",190.0,"June 14, 1997",Oregon
1286,Chris Smith,26,Detroit Pistons,0.0,INACT,SF,F,"6' 9""",215.0,"December 24, 1999",UCLA
1287,Jamorko Pickett,16,Denver Nuggets,2.0,INACT,PF,F,"6' 9""",206.0,"December 24, 1997",Georgetown
1288,Isaiah Livers,29,Washington Wizards,12.0,INACT,SF,F,"6' 6""",232.0,"July 28, 1998",Michigan
1289,Luka Garza,1,Minnesota Timberwolves,55.0,ACT,C,C,"6' 10""",243.0,"December 27, 1998",Iowa
1290,Cade Cunningham,26,Detroit Pistons,2.0,QUES,SG,G,"6' 6""",220.0,"September 25, 2001",Oklahoma State
1291,RJ Nembhard,7,Cleveland Cavaliers,5.0,INACT,G,G,"6' 5""",200.0,"March 22, 1999",TCU
1292,Evan Mobley,7,Cleveland Cavaliers,4.0,ACT,PF,F,"6' 11""",215.0,"June 18, 2001",USC
1293,Alperen Sengun,15,Houston Rockets,28.0,QUES,C,C,"6' 11""",243.0,"July 25, 2002",
1294,Ziaire Williams,11,Memphis Grizzlies,8.0,QUES,SG,G,"6' 9""",185.0,"September 12, 2001",Stanford
1295,Joe Wieskamp,30,Toronto Raptors,11.0,INACT,PG,G,"6' 6""",205.0,"August 23, 1999",Iowa
1296,Joshua Primo,23,Los Angeles Clippers,12.0,INACT,SF,F,"6' 4""",189.0,"December 24, 2002",Alabama
1297,Jock Landale,15,Houston Rockets,2.0,ACT,C,C,"6' 11""",255.0,"October 25, 1995",Saint Mary's
1298,Trey Murphy III,9,New Orleans Pelicans,25.0,ACT,SG,G,"6' 8""",206.0,"June 18, 2000",Virginia
1299,Herbert Jones,9,New Orleans Pelicans,5.0,ACT,PF,F,"6' 7""",206.0,"October 6, 1998",Alabama
1300,Jose Alvarado,9,New Orleans Pelicans,15.0,ACT,PG,G,"6' 0""",179.0,"April 12, 1998",Georgia Tech
1301,Yves Pons,11,Memphis Grizzlies,5.0,INACT,SF,F,"6' 6""",215.0,"May 7, 1999",Tennessee
1302,Santi Aldama,11,Memphis Grizzlies,7.0,QUES,C,C,"7' 0""",215.0,"January 10, 2001",Loyola (MD)
1303,Eugene Omoruyi,29,Washington Wizards,97.0,ACT,C,C,"6' 6""",235.0,"February 14, 1997",Oregon
1304,JaQuori McLaughlin,14,Dallas Mavericks,30.0,INACT,SG,G,"6' 4""",190.0,"January 29, 1998",UC-Santa Barbara
1305,Daishen Nix,1,Minnesota Timberwolves,12.0,ACT,PG,G,"6' 3""",226.0,"February 13, 2002",
1306,Jalen Green,15,Houston Rockets,4.0,ACT,PG,G,"6' 4""",186.0,"February 9, 2002",
1307,Usman Garuba,21,Golden State Warriors,12.0,ACT,C,C,"6' 8""",229.0,"March 9, 2002",
1308,Josh Christopher,3,Utah Jazz,13.0,INACT,PG,G,"6' 4""",215.0,"December 8, 2001",Arizona State
1309,Jalen Johnson,5,Atlanta Hawks,1.0,QUES,PF,F,"6' 8""",219.0,"December 18, 2001",Duke
1310,JT Thor,27,Charlotte Hornets,21.0,ACT,C,C,"6' 9""",203.0,"August 26, 2002",Auburn
1311,Isaiah Todd,29,Washington Wizards,14.0,INACT,C,C,"6' 9""",219.0,"October 17, 2001",
1312,Franz Wagner,4,Orlando Magic,22.0,ACT,PG,G,"6' 10""",220.0,"August 27, 2001",Michigan
1313,Jalen Suggs,4,Orlando Magic,4.0,ACT,PG,G,"6' 5""",205.0,"June 3, 2001",Gonzaga
1314,Marcus Garrett,20,Miami Heat,0.0,INACT,G,G,"6' 5""",205.0,"November 9, 1998",Kansas
1315,Corey Kispert,29,Washington Wizards,24.0,ACT,SG,G,"6' 6""",224.0,"March 3, 1999",Gonzaga
1316,Joel Ayayi,29,Washington Wizards,17.0,INACT,SG,G,"6' 5""",180.0,"March 5, 2000",Gonzaga
1317,Scottie Lewis,27,Charlotte Hornets,16.0,INACT,SG,G,"6' 5""",189.0,"March 12, 2000",Florida
1318,Kai Jones,23,Los Angeles Clippers,23.0,ACT,PF,F,"6' 11""",221.0,"January 19, 2001",Texas
1319,James Bouknight,27,Charlotte Hornets,2.0,INACT,PG,G,"6' 4""",190.0,"September 18, 2000",Connecticut
1320,Sharife Cooper,7,Cleveland Cavaliers,0.0,INACT,PG,G,"6' 1""",176.0,"June 11, 2001",Auburn
1321,Bones Hyland,23,Los Angeles Clippers,5.0,ACT,SG,G,"6' 2""",169.0,"September 14, 2000",Virginia Commonwealth
1322,Petr Cornelie,16,Denver Nuggets,21.0,INACT,PF,F,"6' 11""",220.0,"July 26, 1995",None
1323,Trendon Watford,18,Brooklyn Nets,9.0,ACT,C,C,"6' 8""",237.0,"November 9, 2000",LSU
1324,Greg Brown,14,Dallas Mavericks,13.0,INACT,SF,F,"6' 7""",206.0,"September 1, 2001",Texas
1325,Aaron Wiggins,13,Oklahoma City Thunder,21.0,ACT,SF,F,"6' 5""",190.0,"January 2, 1999",Maryland
1326,Jared Butler,29,Washington Wizards,4.0,ACT,PG,G,"6' 3""",193.0,"August 25, 2000",Baylor
1327,Jeremiah Robinson-Earl,9,New Orleans Pelicans,50.0,ACT,C,C,"6' 8""",240.0,"November 3, 2000",Villanova
1328,Tre Mann,27,Charlotte Hornets,23.0,ACT,SG,G,"6' 3""",178.0,"February 3, 2001",Florida
1329,Vit Krejci,5,Atlanta Hawks,27.0,ACT,SF,F,"6' 8""",195.0,"June 19, 2000",
1330,Josh Giddey,13,Oklahoma City Thunder,3.0,ACT,PG,G,"6' 8""",216.0,"October 10, 2002",
1331,McKinley Wright IV,14,Dallas Mavericks,23.0,INACT,PG,G,"5' 11""",192.0,"October 25, 1998",Colorado
1332,Leandro Bolmaro,3,Utah Jazz,10.0,INACT,PG,G,"6' 6""",200.0,"September 11, 2000",
1333,Chaundee Brown Jr.,5,Atlanta Hawks,38.0,INACT,SF,F,"6' 5""",215.0,"December 4, 1998",Michigan
1334,Ish Wainright,24,Phoenix Suns,12.0,ACT,C,C,"6' 5""",250.0,"September 12, 1994",Baylor
1335,Javonte Smart,17,Philadelphia 76ers,39.0,INACT,SG,G,"6' 4""",205.0,"June 3, 1999",LSU
1336,Aleem Ford,4,Orlando Magic,11.0,INACT,PF,F,"6' 8""",217.0,"December 22, 1996",Wisconsin
1337,Trevelin Queen,4,Orlando Magic,12.0,ACT,PG,G,"6' 5""",190.0,"February 25, 1997",New Mexico State
1338,Tre Scott,7,Cleveland Cavaliers,13.0,INACT,SF,F,"6' 8""",225.0,"November 25, 1996",Cincinnati
1339,Moses Wright,14,Dallas Mavericks,5.0,INACT,PF,F,"6' 9""",233.0,"December 23, 1998",Georgia Tech
1340,Ade Murkey,19,Sacramento Kings,64.0,INACT,SG,G,"6' 5""",200.0,"January 29, 1998",Denver
1341,Carlik Jones,22,Chicago Bulls,7.0,INACT,PG,G,"6' 0""",174.0,"December 23, 1997",Louisville
1342,Malcolm Hill,9,New Orleans Pelicans,33.0,ACT,SG,G,"6' 6""",220.0,"October 26, 1995",Illinois
1343,Tyler Hall,14,Dallas Mavericks,9.0,INACT,SG,G,"6' 5""",210.0,"March 25, 1997",Montana State
1344,Jordan Schakel,29,Washington Wizards,20.0,INACT,SF,F,"6' 6""",200.0,"June 13, 1998",San Diego State
1345,Shaq Buchanan,11,Memphis Grizzlies,6.0,INACT,PG,G,"6' 3""",190.0,"January 30, 1997",Murray State
1346,Cat Barber,5,Atlanta Hawks,5.0,INACT,PG,G,"6' 2""",170.0,"July 25, 1994",North Carolina State
1347,Cameron McGriff,10,Portland Trail Blazers,8.0,INACT,SF,F,"6' 7""",230.0,"September 30, 1997",Oklahoma State
1348,Brandon Williams,14,Dallas Mavericks,0.0,ACT,SG,G,"6' 2""",190.0,"November 22, 1999",Arizona
1349,Jarron Cumberland,10,Portland Trail Blazers,34.0,INACT,SG,G,"6' 5""",210.0,"September 22, 1997",Cincinnati
1350,Jordan Goodwin,11,Memphis Grizzlies,4.0,ACT,SG,G,"6' 3""",200.0,"October 23, 1998",Saint Louis
1351,Craig Sword,29,Washington Wizards,32.0,INACT,PG,G,"6' 3""",197.0,"January 16, 1994",Mississippi State
1352,Olivier Sarr,13,Oklahoma City Thunder,30.0,INACT,C,C,"6' 10""",240.0,"February 20, 1999",Kentucky
1353,Keifer Sykes,2,Indiana Pacers,28.0,INACT,PG,G,"6' 0""",165.0,"December 30, 1993",Green Bay
1354,Trayvon Palmer,26,Detroit Pistons,31.0,INACT,SG,G,"6' 6""",220.0,"November 13, 1994",Chicago State
1355,Xavier Moon,23,Los Angeles Clippers,22.0,ACT,PG,G,"6' 0""",165.0,"January 2, 1995",Morehead State
1356,Mac McClung,4,Orlando Magic,10.0,INACT,PG,G,"6' 2""",185.0,"January 6, 1999",Texas Tech
1357,Rob Edwards,13,Oklahoma City Thunder,25.0,INACT,SG,G,"6' 5""",205.0,"January 20, 1997",Arizona State
1358,Jaime Echenique,29,Washington Wizards,12.0,INACT,C,C,"6' 11""",258.0,"April 27, 1997",Wichita State
1359,M.J. Walker,24,Phoenix Suns,21.0,INACT,PG,G,"6' 5""",213.0,"March 28, 1998",Florida State
1360,Xavier Sneed,27,Charlotte Hornets,22.0,INACT,PF,F,"6' 5""",215.0,"December 21, 1997",Kansas State
1361,Javin DeLaurier,25,Milwaukee Bucks,12.0,INACT,C,C,"6' 10""",237.0,"April 7, 1998",Duke
1362,Micah Potter,3,Utah Jazz,25.0,ACT,PF,F,"6' 9""",248.0,"April 6, 1998",Wisconsin
1364,Jon Teske,11,Memphis Grizzlies,10.0,INACT,C,C,"7' 1""",265.0,"May 4, 1997",Michigan
1365,Terry Taylor,22,Chicago Bulls,32.0,INACT,PF,F,"6' 4""",230.0,"September 23, 1999",Austin Peay
1367,Braxton Key,16,Denver Nuggets,11.0,ACT,PF,F,"6' 8""",225.0,"February 14, 1997",Virginia
1368,Feron Hunt,8,New York Knicks,44.0,INACT,SF,F,"6' 8""",195.0,"July 5, 1999",Southern Methodist
1369,Jaysean Paige,26,Detroit Pistons,42.0,INACT,PG,G,"6' 2""",210.0,"July 30, 1994",West Virginia
1370,Justin Tillman,5,Atlanta Hawks,36.0,INACT,PF,F,"6' 8""",220.0,"February 2, 1996",Virginia Commonwealth
1371,Lindy Waters III,13,Oklahoma City Thunder,12.0,ACT,SF,F,"6' 6""",210.0,"July 28, 1997",Oklahoma State
1372,Gabriel Lundberg,24,Phoenix Suns,19.0,INACT,G,G,"6' 4""",203.0,"December 4, 1994",
1373,Zavier Simpson,11,Memphis Grizzlies,2.0,ACT,SG,G,"6' 0""",190.0,"February 11, 1997",Michigan
1374,Gabe York,2,Indiana Pacers,32.0,INACT,PG,G,"6' 3""",185.0,"August 2, 1993",Arizona
1375,Matt Ryan,9,New Orleans Pelicans,37.0,ACT,SG,G,"6' 6""",215.0,"April 17, 1997",Chattanooga
1376,D.J. Stewart Jr.,14,Dallas Mavericks,16.0,INACT,SG,G,"6' 6""",205.0,"July 28, 1999",Mississippi State
1377,JD Davison,6,Boston Celtics,20.0,ACT,SG,G,"6' 1""",195.0,"October 3, 2002",Alabama
1378,Quinton Rose,8,New York Knicks,,INACT,SG,G,"6' 8""",195.0,"January 26, 1998",Temple
1379,Julian Champagnie,28,San Antonio Spurs,30.0,ACT,SG,G,"6' 7""",217.0,"June 29, 2001",St. John's
1380,Christian Koloko,30,Toronto Raptors,35.0,INACT,C,C,"7' 0""",230.0,"June 20, 2000",Arizona
1381,Ron Harper Jr.,30,Toronto Raptors,8.0,INACT,SF,F,"6' 4""",233.0,"April 12, 2000",Rutgers
1382,Trevor Keels,1,Minnesota Timberwolves,13.0,INACT,PG,G,"6' 4""",221.0,"August 26, 2003",Duke
1383,Alondes Williams,20,Miami Heat,15.0,ACT,PG,G,"6' 4""",210.0,"June 19, 1999",Wake Forest
1384,Trevion Williams,21,Golden State Warriors,,INACT,FC,F,"6' 10""",255.0,"September 16, 2000",Purdue
1385,Scotty Pippen Jr.,11,Memphis Grizzlies,1.0,ACT,PG,G,"6' 1""",170.0,"November 10, 2000",Vanderbilt
1386,Keegan Murray,19,Sacramento Kings,13.0,ACT,PF,F,"6' 8""",225.0,"August 19, 2000",Iowa
1387,Chima Moneke,19,Sacramento Kings,19.0,INACT,SF,F,"6' 5""",223.0,"December 24, 1995",UC Davis
1388,Keon Ellis,19,Sacramento Kings,23.0,ACT,PG,G,"6' 3""",175.0,"January 8, 2000",Alabama
1389,Max Christie,12,Los Angeles Lakers,10.0,ACT,SF,F,"6' 5""",190.0,"February 10, 2003",Michigan State
1390,Moussa Diabate,23,Los Angeles Clippers,25.0,ACT,C,C,"6' 9""",210.0,"January 21, 2002",Michigan
1391,Pat Spencer,21,Golden State Warriors,61.0,ACT,SG,G,"6' 3""",205.0,"July 4, 1996",Northwestern
1392,Gui Santos,21,Golden State Warriors,15.0,ACT,SF,F,"6' 6""",185.0,"June 22, 2002",
1393,Ryan Rollins,25,Milwaukee Bucks,55.0,ACT,SG,G,"6' 3""",180.0,"July 3, 2002",Toledo
1394,Lester Quinones,21,Golden State Warriors,25.0,ACT,PG,G,"6' 4""",208.0,"November 16, 2000",Memphis
1395,Patrick Baldwin Jr.,29,Washington Wizards,7.0,ACT,PF,F,"6' 9""",220.0,"November 18, 2002",Milwaukee
1396,Dalen Terry,22,Chicago Bulls,25.0,ACT,SF,F,"6' 7""",195.0,"July 12, 2002",Arizona
1397,Isaiah Mobley,7,Cleveland Cavaliers,15.0,ACT,C,C,"6' 8""",238.0,"September 24, 1999",USC
1398,Khalifa Ababaca Diop,7,Cleveland Cavaliers,,INACT,C,C,"6' 10""",231.0,"January 15, 2002",
1399,Andrew Nembhard,2,Indiana Pacers,2.0,ACT,PG,G,"6' 4""",191.0,"January 16, 2000",Gonzaga
1400,AJ Green,25,Milwaukee Bucks,20.0,ACT,PG,G,"6' 4""",190.0,"September 27, 1999",Northern Iowa
1401,Marjon Beauchamp,25,Milwaukee Bucks,3.0,ACT,PG,G,"6' 7""",199.0,"October 12, 2000",
1402,Bennedict Mathurin,2,Indiana Pacers,0.0,INACT,SF,F,"6' 5""",210.0,"June 19, 2002",Arizona
1403,Kendall Brown,2,Indiana Pacers,10.0,ACT,SF,F,"6' 7""",205.0,"May 11, 2003",Baylor
1404,Jaden Ivey,26,Detroit Pistons,23.0,ACT,PG,G,"6' 4""",195.0,"February 13, 2002",Purdue
1405,Jalen Duren,26,Detroit Pistons,0.0,QUES,C,C,"6' 10""",250.0,"November 18, 2003",Memphis
1406,Buddy Boeheim,26,Detroit Pistons,35.0,ACT,SG,G,"6' 6""",205.0,"November 11, 1999",Syracuse
1407,Justin Lewis,22,Chicago Bulls,34.0,INACT,PF,F,"6' 7""",245.0,"April 12, 2002",Marquette
1408,Javon Freeman-Liberty,30,Toronto Raptors,0.0,ACT,SG,G,"6' 3""",190.0,"October 20, 1999",DePaul
1409,Tyrese Martin,1,Minnesota Timberwolves,22.0,INACT,SF,F,"6' 6""",215.0,"March 7, 1999",Connecticut
1410,Dru Smith,20,Miami Heat,9.0,INACT,PG,G,"6' 2""",203.0,"December 30, 1997",Missouri
1411,Davion Mintz,29,Washington Wizards,,INACT,PG,G,"6' 3""",195.0,"June 30, 1998",Kentucky
1412,Makur Maker,30,Toronto Raptors,9.0,INACT,PF,F,"6' 10""",232.0,"November 4, 2000",Howard
1413,Quenton Jackson,2,Indiana Pacers,29.0,ACT,SG,G,"6' 5""",173.0,"September 15, 1998",Texas A&M
1414,Johnny Davis,29,Washington Wizards,1.0,ACT,SF,F,"6' 4""",195.0,"February 27, 2002",Wisconsin
1415,Caleb Houstan,4,Orlando Magic,2.0,ACT,SG,G,"6' 8""",205.0,"January 9, 2003",Michigan
1416,Kevon Harris,4,Orlando Magic,8.0,ACT,SF,F,"6' 5""",216.0,"June 24, 1997",Stephen F. Austin
1417,Paolo Banchero,4,Orlando Magic,5.0,ACT,PF,F,"6' 10""",250.0,"November 12, 2002",Duke
1418,Nikola Jovic,20,Miami Heat,5.0,ACT,C,C,"6' 10""",205.0,"June 9, 2003",
1419,Darius Days,15,Houston Rockets,15.0,INACT,C,C,"6' 7""",245.0,"October 20, 1999",LSU
1420,Mark Williams,27,Charlotte Hornets,5.0,QUES,C,C,"7' 0""",240.0,"December 16, 2001",Duke
1421,Bryce McGowens,27,Charlotte Hornets,7.0,ACT,SF,F,"6' 6""",175.0,"November 8, 2002",Nebraska
1422,AJ Griffin,5,Atlanta Hawks,14.0,ACT,SG,G,"6' 6""",220.0,"August 25, 2003",Duke
1423,Malik Ellison,5,Atlanta Hawks,31.0,INACT,G,G,"6' 6""",215.0,"August 17, 1996",Hartford
1424,TyTy Washington Jr.,25,Milwaukee Bucks,23.0,ACT,PG,G,"6' 3""",195.0,"November 15, 2001",Kentucky
1425,E.J. Liddell,9,New Orleans Pelicans,32.0,ACT,C,C,"6' 6""",240.0,"December 18, 2000",Ohio State
1426,Dereon Seabron,9,New Orleans Pelicans,0.0,ACT,PG,G,"6' 5""",180.0,"May 26, 2000",North Carolina State
1427,Blake Wesley,28,San Antonio Spurs,14.0,ACT,PG,G,"6' 3""",185.0,"March 16, 2003",Notre Dame
1428,Blake Wesley,28,San Antonio Spurs,14.0,INACT,SG,G,"6' 5""",181.0,"March 16, 2003",Notre Dame
1429,Jordan Hall,28,San Antonio Spurs,55.0,INACT,SG,G,"6' 7""",220.0,"January 14, 2002",St. Joseph's
1430,Jordan Hall,28,San Antonio Spurs,30.0,INACT,F,F,"6' 7""",215.0,"January 14, 2002",St. Joseph's
1431,Dyson Daniels,9,New Orleans Pelicans,11.0,ACT,SG,G,"6' 7""",199.0,"March 17, 2003",
1432,Dyson Daniels,9,New Orleans Pelicans,11.0,INACT,GF,G,"6' 6""",199.0,"March 17, 2003",
1433,Vince Williams Jr.,11,Memphis Grizzlies,5.0,QUES,SF,F,"6' 4""",205.0,"August 30, 2000",Virginia Commonwealth
1434,Vince Williams Jr.,11,Memphis Grizzlies,10.0,INACT,SF,F,"6' 6""",205.0,"August 30, 2000",Virginia Commonwealth
1435,Kenneth Lofton Jr.,3,Utah Jazz,35.0,ACT,C,C,"6' 6""",275.0,"August 14, 2002",Louisiana Tech
1436,Wendell Moore Jr.,1,Minnesota Timberwolves,7.0,ACT,SF,F,"6' 5""",215.0,"September 18, 2001",Duke
1437,Kennedy Chandler,11,Memphis Grizzlies,1.0,INACT,PG,G,"5' 11""",170.0,"September 16, 2002",Tennessee
1438,Trevor Hudgins,15,Houston Rockets,12.0,INACT,PG,G,"6' 0""",180.0,"March 23, 1999",Northwest Missouri State
1439,Mouhamadou Gueye,30,Toronto Raptors,16.0,QUES,C,C,"6' 9""",210.0,"July 6, 1998",Pittsburgh
1440,Jaden Hardy,14,Dallas Mavericks,1.0,ACT,PG,G,"6' 3""",198.0,"July 5, 2002",
1441,Marcus Bingham Jr.,14,Dallas Mavericks,30.0,INACT,C,C,"7' 0""",230.0,"July 14, 2000",Michigan State
1442,Jack White,11,Memphis Grizzlies,14.0,ACT,PF,F,"6' 7""",225.0,"August 5, 1997",Duke
1443,Jabari Walker,10,Portland Trail Blazers,34.0,QUES,PF,F,"6' 7""",227.0,"July 30, 2002",Colorado
1444,Walker Kessler,3,Utah Jazz,24.0,QUES,C,C,"7' 0""",245.0,"July 26, 2001",Auburn
1445,Johnny Juzang,3,Utah Jazz,33.0,ACT,SF,F,"6' 5""",209.0,"March 17, 2001",UCLA
1446,Simone Fontecchio,26,Detroit Pistons,19.0,QUES,PF,F,"6' 7""",209.0,"December 9, 1995",
1447,Ochai Agbaji,30,Toronto Raptors,30.0,ACT,SF,F,"6' 5""",215.0,"April 20, 2000",Kansas
1448,Shaedon Sharpe,10,Portland Trail Blazers,17.0,QUES,SF,F,"6' 5""",205.0,"May 30, 2003",Kentucky
1449,Jaylin Williams,13,Oklahoma City Thunder,6.0,ACT,C,C,"6' 9""",240.0,"June 29, 2002",Arkansas
1450,Jalen Williams,13,Oklahoma City Thunder,8.0,ACT,PF,F,"6' 5""",211.0,"April 14, 2001",Santa Clara
1451,Chet Holmgren,13,Oklahoma City Thunder,7.0,ACT,C,C,"7' 1""",195.0,"May 1, 2002",Gonzaga
1452,Ousmane Dieng,13,Oklahoma City Thunder,13.0,ACT,PF,F,"6' 9""",185.0,"May 21, 2003",
1453,Josh Minott,1,Minnesota Timberwolves,8.0,ACT,SG,G,"6' 8""",205.0,"November 25, 2002",Memphis
1454,AJ Lawson,14,Dallas Mavericks,9.0,ACT,SF,F,"6' 6""",179.0,"July 15, 2000",South Carolina
1455,Peyton Watson,16,Denver Nuggets,8.0,ACT,PF,F,"6' 7""",200.0,"September 11, 2002",UCLA
1456,Ismael Kamagate,16,Denver Nuggets,14.0,INACT,C,C,"6' 11""",220.0,"January 17, 2001",
1457,Collin Gillespie,16,Denver Nuggets,21.0,INACT,PG,G,"6' 1""",195.0,"June 25, 1999",Villanova
1458,Christian Braun,16,Denver Nuggets,0.0,ACT,PG,G,"6' 6""",220.0,"April 17, 2001",Kansas
1459,Jake LaRavia,11,Memphis Grizzlies,3.0,ACT,SF,F,"6' 7""",235.0,"November 3, 2001",Wake Forest
1460,David Roddy,24,Phoenix Suns,21.0,ACT,SF,F,"6' 4""",255.0,"March 27, 2001",Colorado State
1461,Jacob Gilyard,18,Brooklyn Nets,14.0,ACT,PG,G,"5' 8""",160.0,"July 14, 1998",Richmond
1462,Justin Bean,11,Memphis Grizzlies,34.0,INACT,F,F,"6' 7""",210.0,"November 17, 1996",Utah State
1463,Jared Rhoden,26,Detroit Pistons,8.0,ACT,PF,F,"6' 5""",210.0,"August 27, 1999",Seton Hall
1464,Jeremy Sochan,28,San Antonio Spurs,10.0,QUES,PG,G,"6' 8""",230.0,"May 20, 2003",Baylor
1465,Isaiah Miller,10,Portland Trail Blazers,,INACT,G,G,"6' 0""",185.0,"November 9, 1998",UNC Greensboro
1466,Malaki Branham,28,San Antonio Spurs,22.0,QUES,PG,G,"6' 4""",180.0,"May 12, 2003",Ohio State
1467,Gabe Brown,30,Toronto Raptors,44.0,INACT,SF,F,"6' 8""",215.0,"March 5, 2000",Michigan State
1468,Tommy Kuhse,28,San Antonio Spurs,27.0,INACT,G,G,"6' 2""",185.0,"January 5, 1998",Saint Mary's
1469,Daeqwon Plowden,9,New Orleans Pelicans,29.0,INACT,SG,G,"6' 6""",215.0,"August 29, 1998",Bowling Green
1470,John Petty,9,New Orleans Pelicans,30.0,INACT,SG,G,"6' 5""",184.0,"December 3, 1998",Alabama
1471,John Butler,29,Washington Wizards,19.0,INACT,C,C,"7' 0""",190.0,"December 4, 2002",Florida State
1472,Dominick Barlow,28,San Antonio Spurs,26.0,QUES,PF,F,"6' 9""",215.0,"May 26, 2003",
1473,Michael Foster,29,Washington Wizards,35.0,INACT,PF,F,"6' 8""",250.0,"January 16, 2003",
1474,Orlando Robinson,20,Miami Heat,25.0,ACT,C,C,"6' 10""",235.0,"July 10, 2000",Fresno State
1475,Jamal Cain,20,Miami Heat,8.0,ACT,SG,G,"6' 6""",191.0,"March 20, 1999",Marquette
